t,px,qty,sign,mm_involved,mid_mark,spread,maker_age_s,maker_queue_ahead_qty_entry
285.562299,100.0700000000,1,-1,1,99.8621003654,0.0300000000,0.063195,0
285.570326,100.0600000000,1,-1,1,99.8717711821,0.0400000000,0.070112,0
285.582513,100.0600000000,1,-1,1,99.9033229787,0.0400000000,0.081843,1
285.589980,100.0500000000,1,-1,1,99.9108826472,0.0500000000,2.122388,1
285.597549,100.1000000000,1,1,1,99.9050898871,0.0500000000,24.102506,38
285.599390,100.1000000000,1,1,1,99.8943011946,0.0500000000,23.689352,38
285.613791,100.0500000000,1,-1,1,99.9369318013,0.0500000000,2.144621,2
285.621545,100.0500000000,1,-1,1,99.9469807643,0.0500000000,2.151848,3
285.628194,100.0900000000,1,-1,1,99.9472757152,0.0100000000,0.004735,0
285.632006,100.1000000000,1,1,1,99.9595631591,0.0100000000,23.371557,41
285.642765,100.0900000000,1,-1,1,99.9114531928,0.0100000000,0.018974,1
285.646441,100.1000000000,1,1,1,99.9085708494,0.0100000000,22.895341,41
285.661309,100.0900000000,1,-1,1,99.9123686017,0.0100000000,0.034823,2
285.662787,100.0900000000,1,-1,1,99.9114991442,0.0100000000,0.032812,2
285.664235,100.0900000000,1,-1,1,99.8987375011,0.0100000000,0.032689,3
285.669275,100.0900000000,1,-1,1,99.8957493039,0.0100000000,0.037294,4
285.671400,100.1000000000,1,1,1,99.9002223124,0.0100000000,15.099438,41
285.680318,100.1000000000,1,1,1,99.8987573379,0.0100000000,14.462516,41
285.680403,100.0900000000,1,-1,1,99.8975238639,0.0100000000,0.042854,5
285.682891,100.0900000000,1,-1,1,99.9076608323,0.0100000000,0.032320,5
285.684365,100.0800000000,1,-1,1,99.9098076677,0.0200000000,0.061852,0
285.685098,100.0800000000,1,-1,1,99.9175818099,0.0200000000,0.056930,1
285.695288,100.0800000000,1,-1,1,99.9421564122,0.0200000000,0.065307,2
285.704491,100.0800000000,1,-1,1,99.9318938073,0.0200000000,0.071673,3
285.713945,100.0800000000,1,-1,1,99.9255041910,0.0200000000,0.080231,4
285.718349,100.1000000000,1,1,1,99.9012779886,0.0200000000,14.500358,42
285.718588,100.0800000000,1,-1,1,99.9040311708,0.0200000000,0.083740,5
285.721434,100.1000000000,1,1,1,99.8958579694,0.0200000000,14.503132,43
285.723426,100.0800000000,1,-1,1,99.8950828551,0.0200000000,0.084074,6
285.725814,100.0800000000,1,-1,1,99.9058005524,0.0200000000,0.083031,7
285.727098,100.0800000000,1,-1,1,99.9111342792,0.0200000000,0.007952,2
285.733307,100.0800000000,1,-1,1,99.9204799581,0.0200000000,0.009330,2
285.735539,100.0800000000,1,-1,1,99.9397022659,0.0200000000,0.008930,2
285.737086,100.0700000000,1,-1,1,99.9377472310,0.0300000000,0.114036,0
285.738147,100.0700000000,1,-1,1,99.9394077744,0.0300000000,0.098757,1
285.749705,100.1000000000,1,1,1,99.9433033818,0.0400000000,14.530780,44
285.770824,100.0600000000,1,-1,1,99.9443370380,0.0400000000,0.042475,0
285.776317,100.0600000000,1,-1,1,99.9151532875,0.0400000000,0.047729,1
285.784251,100.0500000000,1,-1,1,99.9079887155,0.0500000000,2.313034,4
285.784676,100.0500000000,1,-1,1,99.9104520565,0.0500000000,2.311833,5
285.809473,100.0500000000,1,-1,1,99.8716303868,0.0500000000,2.335257,6
285.818415,100.0500000000,1,-1,1,99.8980568481,0.0500000000,2.344036,7
285.820004,100.0500000000,1,-1,1,99.8962769815,0.0500000000,2.342667,8
285.825821,100.0500000000,1,-1,1,99.8700428780,0.0500000000,2.347269,9
285.826684,100.0500000000,1,-1,1,99.8614289711,0.0500000000,2.347553,10
285.831806,100.0500000000,1,-1,1,99.8583337744,0.0500000000,2.343793,11
285.832590,100.0500000000,1,-1,1,99.8574921267,0.0500000000,0.004581,1
285.844921,100.1000000000,1,1,1,99.8462296332,0.0600000000,14.042953,48
285.851557,100.0400000000,1,-1,1,99.8614899425,0.0600000000,2.504451,2
285.858184,100.0400000000,1,-1,1,99.8800905451,0.0600000000,2.508394,3
285.858731,100.0400000000,1,-1,1,99.8836845068,0.0600000000,2.507446,4
285.886191,100.0400000000,1,-1,1,99.8964713307,0.0600000000,2.532941,5
285.888147,100.0400000000,1,-1,1,99.8862086830,0.0600000000,2.534090,6
285.896049,100.0400000000,1,-1,1,99.9032210215,0.0600000000,2.540675,7
285.910957,100.0400000000,1,-1,1,99.9406186125,0.0600000000,2.554752,8
285.912436,100.1000000000,1,1,1,99.9392971568,0.0600000000,14.110378,49
285.913268,100.0400000000,1,-1,1,99.9430258201,0.0600000000,2.556065,9
285.918309,100.1000000000,1,1,1,99.9361792440,0.0600000000,14.111044,50
285.935422,100.1000000000,1,1,1,99.9445679325,0.0600000000,14.127432,51
285.938181,100.0400000000,1,-1,1,99.9389893719,0.0600000000,2.577224,10
285.938888,100.0400000000,1,-1,1,99.9389742556,0.0600000000,2.577205,11
285.941601,100.0400000000,1,-1,1,99.9333698274,0.0600000000,2.577068,12
285.945931,100.0400000000,1,-1,1,99.9130053087,0.0600000000,2.581271,13
285.947362,100.0400000000,1,-1,1,99.9116875945,0.0600000000,2.581963,14
285.948730,100.0400000000,1,-1,1,99.8923542629,0.0600000000,2.582106,15
285.952220,100.0700000000,1,-1,1,99.8957003298,0.0300000000,0.001263,0
285.954433,100.0700000000,1,-1,1,99.8995820827,0.0300000000,0.001998,0
285.976706,100.0900000000,1,-1,1,99.8817411328,0.0100000000,0.013778,0
285.991386,100.0800000000,1,-1,1,99.9293877754,0.0200000000,0.031195,0
285.991594,100.0800000000,1,-1,1,99.9243501467,0.0200000000,0.030584,1
285.992599,100.0800000000,1,-1,1,99.9237764945,0.0200000000,0.026935,2
286.008328,100.0800000000,1,-1,1,99.9507044884,0.0200000000,0.042376,3
286.016545,100.0800000000,1,-1,1,99.9835371599,0.0200000000,0.043420,4
286.022075,100.0800000000,1,-1,1,99.9714888798,0.0200000000,0.047347,5
286.042621,100.0700000000,1,-1,1,99.9481223734,0.0300000000,0.089353,1
286.050413,100.0700000000,1,-1,1,99.9386482912,0.0300000000,0.092104,1
286.082904,100.0700000000,1,-1,1,100.0051363018,0.0300000000,0.123462,2
286.088273,100.1000000000,1,1,1,99.9738773685,0.0300000000,14.279723,52
286.115872,100.0700000000,1,-1,1,99.9635951356,0.0300000000,0.140450,3
286.140641,100.0700000000,1,-1,1,99.9384437949,0.0300000000,0.162460,4
286.142923,100.0700000000,1,-1,1,99.9405494565,0.0300000000,0.065833,3
286.153372,100.0600000000,1,-1,1,99.9585011637,0.0400000000,0.201771,0
286.153905,100.0600000000,1,-1,1,99.9533321941,0.0400000000,0.195818,1
286.155297,100.0600000000,1,-1,1,99.9493614323,0.0400000000,0.197148,2
286.155636,100.0600000000,1,-1,1,99.9483488449,0.0400000000,0.084479,3
286.157105,100.1000000000,1,1,1,99.9464732304,0.0400000000,14.341150,53
286.180134,100.0600000000,1,-1,1,99.9034916011,0.0400000000,0.107803,4
286.180477,100.0600000000,1,-1,1,99.9027461422,0.0400000000,0.097856,5
286.195173,100.0600000000,1,-1,1,99.8887204076,0.0200000000,0.110447,6
286.206698,100.0700000000,1,1,1,99.8837884352,0.0100000000,0.009591,0
286.210815,100.0700000000,1,1,1,99.8861614495,0.0100000000,0.009589,1
286.211196,100.0600000000,1,-1,1,99.8868310704,0.0100000000,0.121424,7
286.219687,100.0700000000,1,1,1,99.8940653956,0.0100000000,0.010864,1
286.229539,100.0700000000,1,1,1,99.8872642286,0.0100000000,0.015945,1
286.244442,100.0600000000,1,-1,1,99.8937322034,0.0100000000,0.051070,2
286.259189,100.0500000000,1,-1,1,99.8886666906,0.0200000000,0.305180,0
286.272115,100.0500000000,1,-1,1,99.9151051486,0.0200000000,0.190526,1
286.278408,100.0500000000,1,-1,1,99.9168374750,0.0200000000,0.187995,2
286.280528,100.0500000000,1,-1,1,99.9334450877,0.0200000000,0.186959,3
286.282885,100.0500000000,1,-1,1,99.9241926004,0.0200000000,0.182194,4
286.288192,100.0400000000,1,-1,1,99.9272038586,0.0300000000,2.919418,16
286.290757,100.0400000000,1,-1,1,99.9385155868,0.0300000000,2.920835,17
286.298874,100.0400000000,1,-1,1,99.9367046891,0.0300000000,2.928160,18
286.302363,100.0400000000,1,-1,1,99.9416900784,0.0300000000,0.480918,17
286.306019,100.0400000000,1,-1,1,99.9539353870,0.0300000000,0.479579,18
286.317310,100.0400000000,1,-1,1,99.9514742887,0.0300000000,0.121674,5
286.328712,100.0400000000,1,-1,1,99.9815464072,0.0300000000,0.127700,6
286.331365,100.0300000000,1,-1,1,99.9666608240,0.0400000000,3.093681,3
286.343247,100.0300000000,1,-1,1,99.9023943605,0.0400000000,3.104589,4
286.343640,100.0300000000,1,-1,1,99.9070688049,0.0400000000,3.103916,4
286.360391,100.0700000000,1,1,1,99.9220468660,0.0400000000,0.143216,2
286.362251,100.0300000000,1,-1,1,99.9217828786,0.0400000000,3.108964,4
286.374850,100.0300000000,1,-1,1,99.8949262053,0.0400000000,3.121390,5
286.379250,100.0300000000,1,-1,1,99.8991987633,0.0400000000,3.123651,6
286.383345,100.0700000000,1,1,1,99.8804516744,0.0400000000,0.164279,3
286.384723,100.0300000000,1,-1,1,99.8754447039,0.0400000000,0.428792,6
286.394591,100.0300000000,1,-1,1,99.9053680473,0.0400000000,0.437369,7
286.397915,100.0300000000,1,-1,1,99.8989247466,0.0400000000,0.440679,8
286.398797,100.0300000000,1,-1,1,99.8968312886,0.0400000000,0.441435,9
286.399602,100.0300000000,1,-1,1,99.8902176615,0.0400000000,0.083583,10
286.404882,100.0300000000,1,-1,1,99.8944109157,0.0400000000,0.087092,11
286.408634,100.0700000000,1,1,1,99.8958422462,0.0400000000,0.189014,4
286.418105,100.0700000000,1,1,1,99.9111231922,0.0400000000,0.197970,4
286.428647,100.0300000000,1,-1,1,99.9380998347,0.0500000000,0.098848,12
286.441602,100.0400000000,1,1,1,99.9232363842,0.0100000000,0.008166,0
286.444270,100.0300000000,1,-1,1,99.9421129533,0.0100000000,0.109281,12
286.446189,100.0200000000,1,-1,1,99.9274184662,0.0200000000,3.327035,2
286.456304,100.0200000000,1,-1,0,99.9367018403,0.0200000000,1.032552,4
286.461140,100.0200000000,1,-1,1,99.9420076401,0.0200000000,0.641667,2
286.463361,100.0200000000,1,-1,1,99.9391169241,0.0200000000,0.643865,3
286.469457,100.0200000000,1,-1,1,99.9255025017,0.0200000000,0.263378,4
286.471472,100.0400000000,1,1,1,99.9121182179,0.0200000000,0.037826,1
286.479045,100.0200000000,1,-1,1,99.9309084544,0.0200000000,0.271363,5
286.481104,100.0400000000,1,1,1,99.9341139783,0.0200000000,0.046512,2
286.490008,100.0200000000,1,-1,1,99.9361358127,0.0200000000,0.176439,6
286.491775,100.0200000000,1,-1,1,99.9325332406,0.0200000000,0.175246,7
286.496813,100.0200000000,1,-1,1,99.9209913673,0.0200000000,0.176985,8
286.499036,100.0200000000,1,-1,1,99.9097771524,0.0200000000,0.178507,9
286.502050,100.0200000000,1,-1,1,99.9325058549,0.0200000000,0.176856,10
286.507658,100.0200000000,1,-1,1,99.9331592130,0.0200000000,0.180292,11
286.517006,100.0200000000,1,-1,1,99.9225195788,0.0200000000,0.188814,12
286.550126,100.0300000000,1,1,1,99.9590684977,0.0100000000,0.000212,0
286.563690,100.0200000000,1,-1,1,99.9406676237,0.0100000000,0.232933,13
286.566301,100.0200000000,1,-1,1,99.9390711955,0.0100000000,0.227427,14
286.569348,100.0200000000,1,-1,1,99.9427196678,0.0100000000,0.226985,15
286.573385,100.0100000000,1,-1,0,99.9376504827,0.0200000000,1.139971,1
286.578223,100.0300000000,1,1,1,99.9252412547,0.0200000000,0.021217,0
286.582482,100.0100000000,1,-1,1,99.9034752602,0.0200000000,0.623752,1
286.621107,100.0100000000,1,-1,1,99.9053682925,0.0200000000,0.660675,2
286.625002,100.0100000000,1,-1,1,99.9056929175,0.0200000000,0.664186,3
286.626855,100.0100000000,1,-1,1,99.9094096916,0.0200000000,0.430735,4
286.633276,100.0100000000,1,-1,1,99.8796127769,0.0200000000,0.319826,5
286.638538,100.0100000000,1,-1,1,99.9120684229,0.0200000000,0.320129,6
286.640334,100.0300000000,1,1,1,99.9014418513,0.0200000000,0.073805,1
286.642037,100.0100000000,1,-1,1,99.8930248569,0.0200000000,0.319153,7
286.644055,100.0100000000,1,-1,1,99.9197243201,0.0200000000,0.057719,6
286.661139,100.0000000000,1,-1,1,99.9249779617,0.0300000000,3.900947,0
286.673477,100.0000000000,1,-1,1,99.9144054636,0.0300000000,3.907678,1
286.699234,100.0000000000,1,-1,1,99.9350162879,0.0100000000,3.932264,2
286.702519,100.0000000000,1,-1,1,99.9442092305,0.0100000000,3.934577,3
286.727578,100.0100000000,1,1,1,99.9350698870,0.0100000000,0.043523,0
286.733314,100.0100000000,1,1,1,99.9246463981,0.0100000000,0.046726,1
286.734005,100.0000000000,1,-1,1,99.9257018057,0.0100000000,3.964665,4
286.738071,100.0000000000,1,-1,1,99.9376357653,0.0100000000,0.538982,5
286.770042,100.0100000000,1,1,1,100.0024635836,0.0100000000,0.082243,2
286.775501,100.0000000000,1,-1,1,100.0162337991,0.0200000000,0.566678,6
286.789543,100.0200000000,1,1,1,100.0206868131,0.0100000000,0.111005,0
286.799248,100.0100000000,1,-1,0,99.9784669848,0.0100000000,0.019022,0
286.813708,100.0100000000,1,-1,1,99.9560257963,0.0100000000,0.017707,1
286.816233,100.0100000000,1,-1,1,99.9339642983,0.0100000000,0.016690,1
286.822072,100.0100000000,1,-1,1,99.9061023020,0.0100000000,0.012031,2
286.822163,100.0100000000,1,-1,1,99.9079768920,0.0100000000,0.009791,3
286.831998,100.0100000000,1,-1,1,99.9026991556,0.0100000000,0.016498,3
286.832396,100.0200000000,1,1,1,99.8931673736,0.0100000000,0.152607,1
286.835258,100.0100000000,1,-1,1,99.8703927700,0.0100000000,0.015032,3
286.841989,100.0100000000,1,-1,1,99.8884353226,0.0100000000,0.021060,4
286.843363,100.0200000000,1,1,1,99.8791116247,0.0100000000,0.161325,2
286.866582,100.0100000000,1,-1,1,99.8251635359,0.0100000000,0.042143,3
286.876414,100.0000000000,1,-1,1,99.8504262612,0.0200000000,0.662819,7
286.877728,100.0000000000,1,-1,1,99.8448949598,0.0200000000,0.660553,8
286.882148,100.0000000000,1,-1,1,99.8484438897,0.0200000000,0.663082,9
286.882200,100.0000000000,1,-1,1,99.8502186914,0.0200000000,0.662580,10
286.886129,100.0000000000,1,-1,1,99.8396056084,0.0200000000,0.663069,11
286.889138,100.0000000000,1,-1,1,99.8403290383,0.0200000000,0.450491,12
286.889303,100.0000000000,1,-1,1,99.8387067196,0.0200000000,0.308298,13
286.889585,100.0000000000,1,-1,0,99.8396349468,0.0200000000,0.108657,7
286.891971,100.0200000000,1,1,1,99.8147097439,0.0200000000,0.204034,3
286.896375,100.0000000000,1,-1,1,99.8241256790,0.0300000000,0.095620,8
286.900648,100.0000000000,1,-1,1,99.8125105621,0.0300000000,0.099684,9
286.902359,100.0000000000,1,-1,1,99.8157352087,0.0300000000,0.098517,10
286.903844,100.0000000000,1,-1,1,99.8081401277,0.0300000000,0.095390,11
286.909985,99.9900000000,1,-1,1,99.8343423353,0.0400000000,4.266845,2
286.915742,99.9900000000,1,-1,1,99.8568802685,0.0400000000,4.272204,3
286.927772,99.9900000000,1,-1,1,99.8755163304,0.0200000000,4.283775,4
286.941878,99.9900000000,1,-1,1,99.9202093336,0.0100000000,4.297262,5
286.945058,99.9900000000,1,-1,1,99.9321197652,0.0100000000,4.300324,6
286.947528,100.0000000000,1,1,0,99.9229703959,0.0100000000,0.010205,0
286.960018,99.9900000000,1,-1,1,99.9433441007,0.0200000000,4.314475,7
286.972924,99.9900000000,1,-1,1,99.9203519398,0.0200000000,4.326522,8
286.980806,100.0100000000,1,1,1,99.9206238084,0.0200000000,0.064392,0
286.982851,99.9900000000,1,-1,1,99.9179181995,0.0200000000,4.334947,9
286.984702,99.9900000000,1,-1,1,99.9158571288,0.0200000000,4.336376,10
286.992529,99.9900000000,1,-1,1,99.9231737101,0.0200000000,4.339140,11
286.996101,99.9900000000,1,-1,1,99.9320905354,0.0200000000,4.342579,12
286.999249,99.9900000000,1,-1,1,99.9512358695,0.0200000000,4.342994,13
287.000148,99.9900000000,1,-1,1,99.9435122253,0.0200000000,4.339911,14
287.000578,99.9900000000,1,-1,1,99.9480757793,0.0200000000,4.339384,15
287.006665,100.0100000000,1,1,1,99.9754273588,0.0200000000,0.088937,1
287.008220,99.9900000000,1,-1,1,99.9743143617,0.0200000000,4.343248,16
287.008646,99.9900000000,1,-1,1,99.9745233925,0.0200000000,4.339994,17
287.011590,99.9900000000,1,-1,1,99.9662322755,0.0200000000,4.342297,18
287.038455,99.9900000000,1,-1,0,99.9947774463,0.0100000000,1.840319,18
287.051561,99.9900000000,1,-1,1,99.9618486986,0.0100000000,0.854454,18
287.055822,99.9900000000,1,-1,1,99.9490411373,0.0100000000,0.835687,19
287.069137,99.9900000000,1,-1,1,99.9651110753,0.0100000000,0.848660,20
287.071463,99.9900000000,1,-1,1,99.9581916920,0.0100000000,0.629945,21
287.073458,99.9900000000,1,-1,1,99.9667423850,0.0100000000,0.631936,22
287.077702,99.9900000000,1,-1,1,99.9545039858,0.0100000000,0.635963,23
287.089320,99.9900000000,1,-1,0,99.9346689313,0.0100000000,0.325478,24
287.093594,99.9800000000,1,-1,1,99.9133050716,0.0200000000,4.573107,2
287.115587,99.9800000000,1,-1,1,99.9123431742,0.0200000000,4.594040,2
287.115697,99.9800000000,1,-1,1,99.9122798301,0.0200000000,4.592931,3
287.131160,99.9800000000,1,-1,1,99.9284539053,0.0200000000,4.606153,4
287.140158,99.9800000000,1,-1,1,99.9323189429,0.0200000000,4.610995,5
287.141944,99.9800000000,1,-1,1,99.9263691861,0.0200000000,4.608184,6
287.160890,99.9800000000,1,-1,1,99.9243945315,0.0100000000,4.626022,7
287.162345,99.9800000000,1,-1,1,99.9309273450,0.0100000000,4.623533,8
287.176180,99.9900000000,1,1,1,99.9446588637,0.0100000000,0.032607,0
287.179958,99.9800000000,1,-1,1,99.9512930251,0.0100000000,4.639643,9
287.188295,99.9900000000,1,1,1,99.9630125026,0.0100000000,0.044516,1
287.189494,99.9800000000,1,-1,0,99.9633177180,0.0100000000,1.876156,12
287.190647,99.9900000000,1,1,1,99.9652702446,0.0100000000,0.046136,2
287.222036,99.9800000000,1,-1,1,99.9256833584,0.0100000000,1.020810,10
287.225061,99.9900000000,1,1,1,99.9426309945,0.0100000000,0.079668,3
287.240235,99.9800000000,1,-1,1,99.9684059609,0.0100000000,0.806798,11
287.275883,99.9800000000,1,-1,1,99.9606018129,0.0100000000,0.842237,12
287.295531,99.9900000000,1,1,1,99.9418253871,0.0100000000,0.149990,4
287.297154,99.9800000000,1,-1,1,99.9331051998,0.0100000000,0.862563,13
287.312531,99.9800000000,1,-1,1,99.9540406353,0.0100000000,0.742600,14
287.313822,99.9900000000,1,1,1,99.9534702758,0.0100000000,0.166118,5
287.314864,99.9800000000,1,-1,1,99.9502814940,0.0100000000,0.743389,15
287.326403,99.9800000000,1,-1,1,99.9734312024,0.0100000000,0.750896,16
287.332154,99.9800000000,1,-1,1,99.9573693005,0.0100000000,0.669888,17
287.336032,99.9800000000,1,-1,1,99.9563583208,0.0100000000,0.541307,18
287.366854,99.9900000000,1,1,1,99.9500695003,0.0200000000,0.216696,6
287.389130,99.9700000000,1,-1,1,99.9511541736,0.0100000000,4.968681,3
287.398719,99.9700000000,1,-1,1,99.9671951657,0.0100000000,4.975232,4
287.410083,99.9800000000,1,1,1,99.9807423688,0.0100000000,0.034051,0
287.414337,99.9800000000,1,1,1,99.9827128727,0.0100000000,0.037484,1
287.425146,99.9800000000,1,1,1,100.0021613147,0.0100000000,0.048041,2
287.426096,99.9800000000,1,1,1,100.0076271632,0.0100000000,0.046436,3
287.440425,99.9800000000,1,1,1,100.0304476178,0.0100000000,0.059938,4
287.448427,99.9800000000,1,1,1,100.0144359138,0.0100000000,0.066976,5
287.450203,99.9800000000,1,1,1,100.0091953250,0.0100000000,0.061100,6
287.457626,99.9800000000,1,1,1,100.0164112535,0.0100000000,0.064395,7
287.468949,99.9800000000,1,1,1,100.0114120451,0.0100000000,0.075044,8
287.472523,99.9800000000,1,1,1,100.0036527376,0.0100000000,0.071652,9
287.494972,99.9900000000,1,1,1,99.9927479897,0.0200000000,0.343027,7
287.513230,99.9900000000,1,1,1,100.0002850761,0.0100000000,0.360912,8
287.516824,99.9900000000,1,1,1,99.9933836481,0.0100000000,0.361237,9
287.529633,99.9900000000,1,1,1,100.0008444738,0.0100000000,0.373936,10
287.538163,99.9900000000,1,1,0,100.0259530248,0.0100000000,0.280449,8
287.541257,99.9900000000,1,1,0,100.0418713682,0.0100000000,0.236268,8
287.545508,99.9900000000,1,1,1,100.0542882650,0.0100000000,0.040537,5
287.552630,99.9800000000,1,-1,1,100.0581568521,0.0100000000,0.053982,0
287.560386,99.9900000000,1,1,1,100.0336909133,0.0200000000,0.053277,6
287.561768,100.0000000000,1,1,1,100.0337714302,0.0300000000,0.543677,1
287.569537,100.0000000000,1,1,1,100.0543294256,0.0200000000,0.551317,2
287.569616,100.0000000000,1,1,1,100.0537701037,0.0200000000,0.550971,3
287.578997,99.9800000000,1,-1,0,100.0779699299,0.0200000000,0.016127,0
287.591166,100.0000000000,1,1,1,100.0947108169,0.0300000000,0.570360,4
287.601367,100.0000000000,1,1,1,100.0804431152,0.0300000000,0.579777,5
287.618235,100.0000000000,1,1,1,100.0621385586,0.0300000000,0.595384,6
287.624867,100.0000000000,1,1,1,100.0648568378,0.0100000000,0.601833,7
287.638522,100.0000000000,1,1,1,100.0517139570,0.0100000000,0.613821,8
287.642083,100.0000000000,1,1,1,100.0774840715,0.0100000000,0.616874,9
287.652130,100.0000000000,1,1,1,100.0864639180,0.0100000000,0.625954,10
287.655767,99.9900000000,1,-1,1,100.0787237931,0.0100000000,0.036850,0
287.670395,100.0000000000,1,1,1,100.0823556682,0.0100000000,0.642341,11
287.672021,100.0000000000,1,1,1,100.0885374116,0.0100000000,0.643039,12
287.675889,100.0000000000,1,1,1,100.1056716691,0.0100000000,0.643360,13
287.681758,100.0000000000,1,1,1,100.1019929566,0.0100000000,0.648139,14
287.687175,99.9900000000,1,-1,1,100.1046738824,0.0100000000,0.068177,1
287.688370,100.0000000000,1,1,1,100.0961452342,0.0100000000,0.654023,15
287.695539,100.0000000000,1,1,1,100.1016409710,0.0100000000,0.659437,16
287.697090,100.0000000000,1,1,1,100.1113262964,0.0100000000,0.660850,17
287.701061,100.0000000000,1,1,1,100.1167476906,0.0100000000,0.661811,18
287.701303,100.0000000000,1,1,1,100.1174979768,0.0100000000,0.661155,19
287.708356,99.9900000000,1,-1,1,100.1366315010,0.0100000000,0.087477,2
287.709893,100.0000000000,1,1,1,100.1453416355,0.0100000000,0.669520,20
287.712127,100.0000000000,1,1,1,100.1382246376,0.0100000000,0.671549,21
287.714532,100.0000000000,1,1,1,100.1397143903,0.0100000000,0.672247,22
287.735139,100.0000000000,1,1,1,100.1414817659,0.0100000000,0.692122,23
287.737417,100.0000000000,1,1,0,100.1394231802,0.0100000000,0.370312,25
287.752234,100.0000000000,1,1,1,100.1599653721,0.0100000000,0.239711,25
287.760728,100.0100000000,1,1,1,100.1805016875,0.0200000000,0.838920,2
287.784942,100.0100000000,1,1,1,100.1697020613,0.0200000000,0.862794,3
287.793479,100.0100000000,1,1,1,100.1683274459,0.0200000000,0.871279,4
287.796152,100.0100000000,1,1,1,100.1600724131,0.0200000000,0.873162,5
287.801749,100.0100000000,1,1,1,100.1644974195,0.0200000000,0.876005,6
287.813379,100.0100000000,1,1,0,100.1716176001,0.0200000000,0.410981,5
287.835424,100.0100000000,1,1,1,100.1306497798,0.0200000000,0.328895,6
287.835831,100.0100000000,1,1,1,100.1270975717,0.0200000000,0.328309,7
287.847305,100.0100000000,1,1,1,100.1579259799,0.0200000000,0.338356,8
287.865703,100.0100000000,1,1,1,100.2006380748,0.0200000000,0.349225,9
287.871757,100.0100000000,1,1,1,100.1960656468,0.0100000000,0.355115,10
287.876848,100.0200000000,1,1,1,100.2227216646,0.0200000000,0.379223,0
287.886097,100.0200000000,1,1,0,100.2100709272,0.0200000000,0.359174,2
287.917316,100.0300000000,1,1,1,100.2005869477,0.0300000000,1.347385,2
287.928174,100.0300000000,1,1,1,100.1842618662,0.0300000000,1.356700,3
287.929239,100.0000000000,1,-1,1,100.1838056775,0.0300000000,0.059900,0
287.943418,100.0000000000,1,-1,1,100.1786948827,0.0300000000,0.073299,1
287.954303,100.0300000000,1,1,1,100.1863103600,0.0300000000,1.159577,3
287.960536,100.0300000000,1,1,1,100.1888613329,0.0300000000,0.461888,4
287.960637,100.0300000000,1,1,1,100.1879587690,0.0300000000,0.437390,5
287.965860,100.0400000000,1,1,1,100.1787216337,0.0400000000,1.527945,3
287.976047,100.0400000000,1,1,1,100.1932650962,0.0400000000,1.537250,4
287.981382,100.0400000000,1,1,1,100.2242055259,0.0400000000,1.541780,5
287.993772,100.0400000000,1,1,1,100.1890745457,0.0100000000,1.552304,6
288.012403,100.0400000000,1,1,1,100.1727542731,0.0100000000,1.569715,6
288.012795,100.0400000000,1,1,1,100.1711488649,0.0100000000,1.569594,7
288.016013,100.0400000000,1,1,1,100.1586155947,0.0100000000,1.572474,8
288.018295,100.0400000000,1,1,1,100.1403131698,0.0100000000,1.573769,9
288.030932,100.0300000000,1,-1,1,100.1173218337,0.0100000000,0.039549,0
288.041740,100.0400000000,1,1,1,100.1412834528,0.0100000000,1.596858,10
288.042699,100.0400000000,1,1,1,100.1304737948,0.0100000000,1.595898,11
288.045411,100.0400000000,1,1,1,100.1184317981,0.0100000000,1.597577,12
288.053433,100.0400000000,1,1,1,100.1277095839,0.0100000000,1.604799,13
288.059177,100.0400000000,1,1,1,100.1213420759,0.0100000000,1.601811,15
288.065529,100.0400000000,1,1,1,100.0978431353,0.0100000000,1.607425,16
288.066313,100.0400000000,1,1,0,100.0996807026,0.0100000000,0.599785,15
288.073648,100.0400000000,1,1,0,100.0883708591,0.0100000000,0.558325,16
288.073823,100.0300000000,1,-1,1,100.0870659503,0.0200000000,0.078050,1
288.077463,100.0300000000,1,-1,1,100.0767871557,0.0200000000,0.076826,2
288.077506,100.0500000000,1,1,1,100.0765330279,0.0200000000,1.635988,0
288.081357,100.0500000000,1,1,1,100.0803637967,0.0200000000,1.639835,1
288.108351,100.0500000000,1,1,1,100.1232243180,0.0100000000,1.666612,2
288.118608,100.0500000000,1,1,1,100.1166432804,0.0100000000,1.567603,3
288.123536,100.0400000000,1,-1,0,100.1160913252,0.0100000000,0.034344,0
288.127886,100.0500000000,1,1,1,100.1058868597,0.0100000000,1.327131,4
288.136852,100.0600000000,1,1,1,100.0876474736,0.0200000000,1.698205,0
288.138910,100.0600000000,1,1,1,100.0931363849,0.0200000000,1.582574,1
288.143966,100.0600000000,1,1,1,100.0900618936,0.0200000000,1.343003,3
288.165271,100.0700000000,1,1,1,100.1147254111,0.0300000000,1.361429,0
288.178689,100.0800000000,1,1,1,100.1363067320,0.0100000000,1.985629,0
288.179768,100.0800000000,1,1,1,100.1322126087,0.0100000000,1.986678,1
288.187104,100.0700000000,1,-1,0,100.1283680008,0.0100000000,0.012227,0
288.189750,100.0800000000,1,1,1,100.1034406429,0.0400000000,1.990661,2
288.194447,100.0800000000,1,1,1,100.1056338947,0.0100000000,1.880997,3
288.210408,100.0800000000,1,1,1,100.1275302588,0.0100000000,1.891999,4
288.215850,100.0800000000,1,1,1,100.1293656965,0.0100000000,1.892966,5
288.219981,100.0800000000,1,1,1,100.1375299797,0.0100000000,1.423980,6
